example_id                                                         | status  | run_time        |
./spec/requests/api/v1/rezzable/traffic_cops_spec.rb[1:1:3:4:1:1]  | passed  | 0.07113 seconds |
./spec/requests/api/v1/rezzable/traffic_cops_spec.rb[1:1:3:4:2:1]  | passed  | 0.11095 seconds |
./spec/requests/api/v1/rezzable/traffic_cops_spec.rb[1:1:4:1]      | passed  | 0.05505 seconds |
./spec/requests/api/v1/rezzable/traffic_cops_spec.rb[1:1:4:2]      | passed  | 0.05678 seconds |
./spec/requests/api/v1/rezzable/traffic_cops_spec.rb[1:1:4:3]      | passed  | 0.05746 seconds |
./spec/requests/api/v1/rezzable/traffic_cops_spec.rb[1:2:1]        | passed  | 0.12011 seconds |
./spec/requests/api/v1/rezzable/traffic_cops_spec.rb[1:2:2]        | passed  | 0.12389 seconds |
./spec/requests/api/v1/rezzable/traffic_cops_spec.rb[1:2:3]        | passed  | 0.16645 seconds |
./spec/requests/api/v1/rezzable/traffic_cops_spec.rb[1:3:1:1]      | passed  | 0.09918 seconds |
./spec/requests/api/v1/rezzable/traffic_cops_spec.rb[1:3:1:2]      | passed  | 0.09471 seconds |
./spec/requests/api/v1/rezzable/traffic_cops_spec.rb[1:3:2:1]      | passed  | 0.09645 seconds |
./spec/requests/api/v1/rezzable/traffic_cops_spec.rb[1:3:2:2]      | passed  | 0.10465 seconds |
./spec/requests/api/v1/rezzable/web_objects_spec.rb[1:1:1:1:1:1]   | passed  | 0.04225 seconds |
./spec/requests/api/v1/rezzable/web_objects_spec.rb[1:1:1:1:1:2]   | passed  | 0.0423 seconds  |
./spec/requests/api/v1/rezzable/web_objects_spec.rb[1:1:1:1:1:3]   | passed  | 0.04449 seconds |
./spec/requests/api/v1/rezzable/web_objects_spec.rb[1:1:1:1:2:1]   | passed  | 0.03917 seconds |
./spec/requests/api/v1/rezzable/web_objects_spec.rb[1:1:1:1:2:2]   | passed  | 0.0386 seconds  |
./spec/requests/api/v1/rezzable/web_objects_spec.rb[1:1:1:2:1]     | passed  | 0.03306 seconds |
./spec/requests/api/v1/rezzable/web_objects_spec.rb[1:1:2:1:1]     | passed  | 0.03869 seconds |
./spec/requests/api/v1/rezzable/web_objects_spec.rb[1:1:2:1:2]     | passed  | 0.03987 seconds |
./spec/requests/api/v1/rezzable/web_objects_spec.rb[1:1:2:2:1]     | passed  | 0.05142 seconds |
./spec/requests/api/v1/rezzable/web_objects_spec.rb[1:1:3:1]       | passed  | 0.05104 seconds |
./spec/requests/api/v1/rezzable/web_objects_spec.rb[1:1:3:2]       | passed  | 0.05786 seconds |
./spec/requests/api/v1/rezzable/web_objects_spec.rb[1:1:3:3:1]     | passed  | 0.09402 seconds |
./spec/requests/api/v1/rezzable/web_objects_spec.rb[1:1:3:4:1:1]   | passed  | 0.07047 seconds |
./spec/requests/api/v1/rezzable/web_objects_spec.rb[1:1:3:4:2:1]   | passed  | 0.10971 seconds |
./spec/requests/api/v1/rezzable/web_objects_spec.rb[1:1:4:1]       | passed  | 0.05216 seconds |
./spec/requests/api/v1/rezzable/web_objects_spec.rb[1:1:4:2]       | passed  | 0.05957 seconds |
./spec/requests/api/v1/rezzable/web_objects_spec.rb[1:1:4:3]       | passed  | 0.05851 seconds |
./spec/requests/api/v1/users_spec.rb[1:1:1:1]                      | passed  | 0.11986 seconds |
./spec/requests/api/v1/users_spec.rb[1:1:1:2]                      | passed  | 0.11955 seconds |
./spec/requests/api/v1/users_spec.rb[1:1:1:3]                      | passed  | 0.09239 seconds |
./spec/requests/api/v1/users_spec.rb[1:1:1:4]                      | passed  | 0.09014 seconds |
./spec/requests/api/v1/users_spec.rb[1:1:2:1]                      | passed  | 0.07046 seconds |
./spec/requests/api/v1/users_spec.rb[1:1:3:1]                      | passed  | 0.06508 seconds |
./spec/requests/api/v1/users_spec.rb[1:1:4:1]                      | passed  | 0.13857 seconds |
./spec/requests/api/v1/users_spec.rb[1:2:1:1:1]                    | passed  | 0.14816 seconds |
./spec/requests/api/v1/users_spec.rb[1:2:1:1:2]                    | passed  | 0.09175 seconds |
./spec/requests/api/v1/users_spec.rb[1:2:1:2:1]                    | passed  | 0.06518 seconds |
./spec/requests/api/v1/users_spec.rb[1:2:1:2:2]                    | passed  | 0.06457 seconds |
./spec/requests/api/v1/users_spec.rb[1:2:2:1]                      | passed  | 0.02369 seconds |
./spec/requests/api/v1/users_spec.rb[1:2:3:1]                      | passed  | 0.07045 seconds |
./spec/requests/api/v1/users_spec.rb[1:2:3:2]                      | passed  | 0.07565 seconds |
./spec/requests/api/v1/users_spec.rb[1:2:4:1]                      | passed  | 0.06993 seconds |
./spec/requests/api/v1/users_spec.rb[1:2:4:2]                      | passed  | 0.07472 seconds |
./spec/requests/api/v1/users_spec.rb[1:3:1:1:1]                    | passed  | 0.07773 seconds |
./spec/requests/api/v1/users_spec.rb[1:3:1:1:2]                    | passed  | 0.07831 seconds |
./spec/requests/api/v1/users_spec.rb[1:3:1:1:3]                    | passed  | 0.07707 seconds |
./spec/requests/api/v1/users_spec.rb[1:3:1:2:1]                    | passed  | 0.07696 seconds |
./spec/requests/api/v1/users_spec.rb[1:3:1:2:2]                    | passed  | 0.07489 seconds |
./spec/requests/api/v1/users_spec.rb[1:4:1]                        | passed  | 0.10955 seconds |
./spec/requests/api/v1/users_spec.rb[1:4:2]                        | passed  | 0.08422 seconds |
./spec/requests/async/visits_spec.rb[1:1:1:1:1]                    | failed  | 1.14 seconds    |
./spec/requests/async/visits_spec.rb[1:1:1:1:2]                    | failed  | 1.15 seconds    |
./spec/requests/async/visits_spec.rb[1:1:1:2:1]                    | passed  | 0.49578 seconds |
./spec/requests/async/visits_spec.rb[1:1:1:2:2]                    | passed  | 0.51589 seconds |
./spec/requests/async/visits_spec.rb[1:1:1:3:1]                    | passed  | 0.51293 seconds |
./spec/requests/async/visits_spec.rb[1:1:1:3:2]                    | passed  | 0.57509 seconds |
./spec/requests/async/visits_spec.rb[1:1:1:4:1]                    | passed  | 0.50857 seconds |
./spec/requests/async/visits_spec.rb[1:1:1:4:2]                    | passed  | 0.48008 seconds |
./spec/requests/async/visits_spec.rb[1:1:1:5:1]                    | passed  | 0.50124 seconds |
./spec/requests/async/visits_spec.rb[1:1:1:5:2]                    | passed  | 0.51242 seconds |
./spec/requests/async/visits_spec.rb[1:1:1:6:1]                    | passed  | 0.51666 seconds |
./spec/requests/async/visits_spec.rb[1:1:1:6:2]                    | passed  | 0.51486 seconds |
./spec/requests/async/visits_spec.rb[1:1:1:7:1]                    | passed  | 0.49455 seconds |
./spec/requests/async/visits_spec.rb[1:1:1:7:2]                    | passed  | 0.50943 seconds |
./spec/requests/async/visits_spec.rb[1:1:1:8:1]                    | passed  | 0.78829 seconds |
./spec/requests/async/visits_spec.rb[1:1:1:8:2]                    | passed  | 0.91808 seconds |
./spec/requests/static_pages_spec.rb[1:1:1]                        | passed  | 0.03295 seconds |
./spec/requests/static_pages_spec.rb[1:2:1]                        | passed  | 0.01955 seconds |
./spec/requests/static_pages_spec.rb[1:3:1]                        | passed  | 0.01973 seconds |
./spec/requests/static_pages_spec.rb[1:4:1]                        | passed  | 0.01858 seconds |
./spec/services/inventory_sl_request_spec.rb[1:1:1:1]              | passed  | 0.05321 seconds |
./spec/services/inventory_sl_request_spec.rb[1:1:2:1]              | passed  | 0.0561 seconds  |
./spec/services/inventory_sl_request_spec.rb[1:2:1]                | passed  | 0.08681 seconds |
./spec/services/inventory_sl_request_spec.rb[1:3:1]                | passed  | 0.07283 seconds |
./spec/services/inventory_sl_request_spec.rb[1:3:2:1]              | passed  | 0.0678 seconds  |
./spec/services/inventory_sl_request_spec.rb[1:4:1]                | passed  | 0.06739 seconds |
./spec/services/inventory_sl_request_spec.rb[1:4:2:1]              | passed  | 0.05868 seconds |
./spec/services/rezzable_sl_requests_spec.rb[1:1:1]                | passed  | 0.02605 seconds |
./spec/services/rezzable_sl_requests_spec.rb[1:2:1]                | passed  | 0.02698 seconds |
./spec/views/static_pages/admin.html.erb_spec.rb[1:1]              | pending | 0.00001 seconds |
./spec/views/static_pages/home.html.erb_spec.rb[1:1]               | pending | 0.00001 seconds |
./spec/views/static_pages/user.html.erb_spec.rb[1:1]               | pending | 0.00001 seconds |
